@RELATION observations-time_17_05_17_00_42
@ATTRIBUTE Attribute 0 NUMERIC
@ATTRIBUTE Attribute 1 NUMERIC
@ATTRIBUTE Attribute 2 NUMERIC
@ATTRIBUTE Attribute 3 NUMERIC
@ATTRIBUTE Attribute 4 NUMERIC
@ATTRIBUTE Attribute 5 NUMERIC
@ATTRIBUTE Attribute 6 NUMERIC
@ATTRIBUTE Attribute 7 NUMERIC
@ATTRIBUTE Attribute 8 NUMERIC
@ATTRIBUTE Attribute 9 NUMERIC
@ATTRIBUTE Attribute 10 NUMERIC
@ATTRIBUTE Attribute 11 NUMERIC
@ATTRIBUTE Attribute 12 NUMERIC
@ATTRIBUTE Attribute 13 NUMERIC
@ATTRIBUTE Attribute 14 NUMERIC
@ATTRIBUTE Attribute 15 NUMERIC
@ATTRIBUTE Attribute 16 NUMERIC
@ATTRIBUTE Attribute 17 NUMERIC
@ATTRIBUTE Attribute 18 NUMERIC
@ATTRIBUTE Attribute 19 NUMERIC
@ATTRIBUTE Attribute 20 NUMERIC
@ATTRIBUTE Attribute 21 NUMERIC
@ATTRIBUTE Attribute 22 NUMERIC
@ATTRIBUTE Attribute 23 NUMERIC
@ATTRIBUTE Attribute 24 NUMERIC
@ATTRIBUTE Attribute 25 NUMERIC
@ATTRIBUTE Attribute 26 NUMERIC
@ATTRIBUTE Attribute 27 NUMERIC
@ATTRIBUTE Attribute 28 NUMERIC
@ATTRIBUTE Attribute 29 NUMERIC
@ATTRIBUTE Attribute 30 NUMERIC
@ATTRIBUTE Attribute 31 NUMERIC
@ATTRIBUTE Attribute 32 NUMERIC
@ATTRIBUTE Attribute 33 NUMERIC
@ATTRIBUTE Attribute 34 NUMERIC
@ATTRIBUTE Attribute 35 NUMERIC
@ATTRIBUTE Attribute 36 NUMERIC
@ATTRIBUTE Attribute 37 NUMERIC
@ATTRIBUTE Attribute 38 NUMERIC
@ATTRIBUTE Attribute 39 NUMERIC
@ATTRIBUTE Attribute 40 NUMERIC
@ATTRIBUTE Attribute 41 NUMERIC
@ATTRIBUTE Attribute 42 NUMERIC
@ATTRIBUTE Attribute 43 NUMERIC
@ATTRIBUTE Attribute 44 NUMERIC
@ATTRIBUTE Attribute 45 NUMERIC
@ATTRIBUTE Attribute 46 NUMERIC
@ATTRIBUTE Attribute 47 NUMERIC
@ATTRIBUTE Attribute 48 NUMERIC
@ATTRIBUTE Attribute 49 NUMERIC
@ATTRIBUTE Attribute 50 NUMERIC
@ATTRIBUTE Attribute 51 NUMERIC
@ATTRIBUTE Attribute 52 NUMERIC
@ATTRIBUTE Attribute 53 NUMERIC
@ATTRIBUTE Attribute 54 NUMERIC
@ATTRIBUTE Attribute 55 NUMERIC
@ATTRIBUTE Attribute 56 NUMERIC
@ATTRIBUTE Attribute 57 NUMERIC
@ATTRIBUTE Attribute 58 NUMERIC
@ATTRIBUTE class        {1.0,2.0,3.0}
@DATA
349.0,0.020667106,-0.0785411,0.044934478,-0.053572223,-0.38195568,-0.07487964,-0.0949946,-0.11799611,-0.13840584,-0.11529106,-0.38239312,-0.38789234,-0.45096567,-0.45741642,-0.56591004,-0.46213308,-0.46745634,-0.5544418,-0.4724334,-0.47499365,-0.5514881,-0.49860215,-0.46302748,-0.54750556,-2.1567326,-1.2310851,-0.36597767,-0.32559705,-0.24570842,-0.97806394,-0.9216256,-0.7720468,-1.1251091,1.50195,1.3635969,1.3265306,1.0597306,1.012861,1.5518274,0.69603705,0.67148924,0.30683842,-0.03293166,-0.41682062,-0.5373883,-0.9127191,-0.68836564,-0.99247974,-0.32159156,-0.095532015,-0.45088595,-0.46838787,-0.37584335,-0.30303365,-0.1767874,0.50722086,0.24979603,-0.08792663,2.0
350.0,0.024685727,-0.031247614,-0.0939198,-0.06414694,-0.018755015,-0.044975795,-0.09583173,-0.12386588,-0.083668604,-0.067913406,-0.3265608,-0.36975905,-0.4094609,-0.43594152,-0.38473138,-0.42677382,-0.45157123,-0.41482973,-0.43886226,-0.46378094,-0.42008734,-0.45051718,-0.46100864,-0.4851593,-2.1289368,-1.6397955,-0.45921415,-0.42807797,-0.3855024,-1.8863143,-1.8220376,-1.4393511,-1.5776811,1.50195,1.4398146,1.4026837,1.1366439,1.0893619,1.5552872,0.69603705,1.2962826,1.1114854,1.2361798,0.29841572,-0.25025794,-1.3928134,-1.1582364,-1.3831648,-0.4987925,-0.45960176,-0.41961807,-0.26296046,-0.26739803,-0.30303365,-0.5604013,1.1745899,1.163649,1.2997652,1.0
351.0,0.05855684,0.21891004,0.7418014,-0.023714205,-0.43783268,0.022264624,0.27434382,1.1116201,0.26300067,-0.80226684,0.0642653,-0.6689579,-0.046294175,-0.63189995,0.01605772,-0.13160081,-0.5965226,-0.0781183,-0.2075946,-0.58231527,-0.14896937,-0.1702829,-0.5685579,-0.068945706,-0.13579099,-1.1293162,1.4876508,1.2857996,1.3960768,-1.22882,-1.6044382,-1.4517093,-1.3244562,0.015331494,-1.5181006,-1.4811838,-1.4738803,-1.4955871,-0.06542744,1.1969706,2.4449937,2.4456372,2.6304045,0.13691077,0.07789112,-0.7412568,-1.338956,-0.024260582,1.5654382,1.5919212,1.5124896,1.4696447,-0.54935586,-0.5599368,1.5295291,2.35043,2.521557,2.8316329,2.0
352.0,0.33411837,0.14423607,0.37195587,0.13801675,-0.43783268,0.022264624,-0.11073251,4.386548,0.17177193,-0.32849047,0.0642653,-0.3516258,-0.067046545,-0.36346376,-0.25845537,-0.13160081,-0.37810275,-0.30396134,-0.17029336,-0.40611565,-0.34856543,-0.21308856,-0.40337986,-0.3358715,-0.1873059,-0.7218319,0.902803,0.6821116,0.8050342,-0.5180161,-0.59147453,-0.54219717,-0.46887985,0.015331494,-1.3133742,-1.2730654,-1.2758745,-1.2975008,-0.05176317,1.1969706,1.2855712,1.392184,1.3255199,-0.20917138,-0.2411427,-0.46691722,-0.38114253,-0.39795926,0.6384024,0.6769621,0.73506147,0.7040344,-0.54935586,-0.5599368,0.53833157,1.1587001,1.2344404,1.0895089,2.0
353.0,-0.1653369,0.023928119,0.52768034,-0.10457968,-0.43783268,-0.05724847,-0.11073251,-0.12103219,-0.5580582,-0.56537867,-0.5289529,-0.44229212,-0.50284666,-0.4439946,-0.3682606,-0.5159407,-0.45752814,-0.38608608,-0.5184382,-0.45417005,-0.41509748,-0.49845946,-0.4584392,-0.45026827,-0.2387282,-0.24037088,0.5561324,0.3912216,0.5213552,0.11578481,0.10884587,0.1374654,0.18088397,0.015331494,-1.057466,-1.0259243,-1.0910708,-1.0730047,-0.05176317,1.1969706,0.12732589,0.7032168,0.8065318,-0.43989277,-0.37787145,-0.34689373,-0.5076461,-0.53384954,0.56334555,0.49900663,0.4939831,0.5864875,-0.54935586,-0.5599368,0.53833157,-0.033030037,0.46217024,0.5488497,3.0
354.0,-0.25719076,-0.24987625,-0.20552233,-0.10457968,-0.43783268,-0.05724847,-0.11073251,-0.12103219,-0.649287,-0.68382275,-0.5638481,-0.53295845,-0.54435146,-0.52452546,-0.53296846,-0.53131425,-0.51709723,-0.52980435,-0.5184382,-0.51824266,-0.5315285,-0.52699655,-0.49514547,-0.5074667,-0.2643929,0.29013526,0.62139803,0.63768697,0.7102951,0.5008031,0.33144763,0.44640294,0.48906392,0.015331494,-0.80155796,-0.7657751,-0.8798646,-0.91453606,-0.0380987,1.1969706,-0.2658184,0.035363022,0.003953554,-0.6706142,-0.5601765,-0.22686985,-0.34499866,-0.38097298,0.53832656,0.5497072,0.52058727,0.52740294,-0.54935586,-0.5599368,0.56527805,-0.35082474,-0.117032304,-0.17202917,3.0
355.0,-0.21126384,-0.17105378,-0.101706035,-0.023714205,-0.43783268,-0.05724847,-0.11073251,-0.06840665,-0.5580582,-0.32849047,-0.42426735,-0.17029318,-0.35757995,-0.12187127,-0.038844887,-0.39295194,-0.17953916,-0.119180694,-0.41896826,-0.24593414,-0.1988684,-0.39857963,-0.25655493,-0.20240858,-0.20009203,0.85783404,0.38322085,0.34679702,0.4503009,0.8463329,0.7916584,0.7578125,0.84896636,0.015331494,-0.54565,-0.51863384,-0.61585736,-0.65042245,-0.024434231,1.1969706,0.011972127,0.64320993,1.0576849,-0.20917138,-0.05883765,0.01317709,0.016440261,0.12861599,0.21241306,0.21931462,0.19904007,0.23291364,-0.54935586,-0.5599368,0.24373971,-0.27137607,0.20474695,0.60892296,3.0
356.0,-0.1653369,-0.20839074,-0.101706035,-0.023714205,-0.43783268,0.022264624,-0.11073251,-0.013757047,-0.5580582,-0.32849047,-0.38937214,-0.12496001,-0.27457038,-0.06818402,-0.038844887,-0.33145753,-0.15968281,-0.119180694,-0.35679957,-0.21389787,-0.1988684,-0.35577402,-0.25655493,-0.259607,0.0699908,1.326625,0.1450437,0.07842359,0.19030663,0.980596,0.939226,0.9901332,1.0202972,0.015331494,-0.28974184,-0.25848457,-0.3650508,-0.39951366,-0.010769961,1.1969706,0.011972127,0.46096706,0.52201504,-0.09381067,-0.05883765,0.15034719,0.1790881,0.21354783,-0.038110178,-0.060041703,0.011498163,-0.032033537,-0.54935586,-0.5599368,-0.07743454,-0.27137607,0.011679402,0.12833703,3.0
357.0,-0.3031177,-0.32455015,-0.30933863,-0.10457968,-0.43783268,-0.05724847,-0.11073251,-0.12103219,-0.74051577,-0.80226684,-0.5638481,-0.5782916,-0.523599,-0.52452546,-0.53296846,-0.5159407,-0.4972409,-0.52980435,-0.5184382,-0.51824266,-0.5315285,-0.51272804,-0.51349854,-0.52653277,0.6230349,1.4255328,0.10181588,0.011482472,0.11979064,1.000341,0.9942515,0.9901332,1.0202972,0.015331494,-0.03383522,-0.011343432,-0.10104372,-0.14860503,0.002894508,1.1969706,-0.6836813,-0.69472,-0.5317164,-0.6706142,-0.5601765,0.3389555,0.21523197,0.14560267,-0.13818601,-0.18729647,-0.14943956,-0.12034925,-0.54935586,-0.5599368,-0.02390559,-0.66861945,-0.6962349,-0.5324687,3.0
358.0,-0.3031177,-0.32455015,-0.36124676,-0.10457968,2.3560183,-0.13503303,-0.11073251,-0.17568181,2.1788049,2.158836,1.9486055,1.9603654,2.2987256,2.3208976,2.239614,2.4357896,2.4216435,2.385624,2.1548169,2.1567879,2.1131194,1.9985361,1.9825253,1.952064,0.8803317,1.2649096,0.058587987,-0.03355081,0.09610584,0.94110674,0.9942515,0.93081766,0.95133394,0.015331494,0.22207278,0.24880446,0.14976294,0.115508646,0.016558778,1.1969706,-0.7990351,-0.8558493,-0.7328244,2.0980425,1.8553649,2.2764795,2.438082,2.2858768,-0.16320497,-0.18729647,-0.20297605,-0.14989151,1.6195505,3.1101089,-0.104381196,-0.7480681,-0.76059073,-0.65261513,3.0
359.0,-0.3031177,-0.32455015,-0.36124676,-0.10457968,2.3560183,-0.13503303,-0.11073251,-0.17568181,1.6314323,1.5666152,2.1230814,2.0963647,1.8006681,1.7840253,1.718039,1.7747248,1.766384,1.7286259,1.955877,1.948552,1.9135233,1.8701193,1.8540536,1.8376672,0.9831763,0.7715961,-0.1363612,-0.27940756,-0.14020355,0.74958503,0.6991163,0.6614241,0.76276225,0.015331494,0.4651848,0.50895375,0.41376862,0.36641732,0.016558778,1.1969706,-0.753129,-0.774729,-0.7161426,1.521239,2.0376701,1.950701,1.8778517,1.8272462,-0.41372806,-0.41595235,-0.41745025,-0.38529643,1.6195505,3.1101089,-0.37202635,-0.66861945,-0.6962349,-0.65261513,3.0
360.0,-0.25719076,-0.2872132,-0.25743046,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.649287,-0.68382275,-0.5638481,-0.62362474,-0.54435146,-0.5513691,-0.5878711,-0.5159407,-0.53695357,-0.5503355,-0.5184382,-0.5342608,-0.5481615,-0.5412651,-0.5502048,-0.5646651,1.0218123,0.17896597,-0.1795891,-0.3019242,-0.18757306,0.4040552,0.36896518,0.38955855,0.42117804,0.015331494,0.7210928,0.756095,0.66457534,0.61732596,0.030223247,1.1969706,-0.6836813,-0.7347245,-0.6994608,-0.6706142,-0.60575277,0.21893202,0.052584562,0.16258895,-0.36369014,-0.3904343,-0.36358538,-0.32652298,-0.54935586,-0.5599368,-0.398973,-0.66861945,-0.6962349,-0.5925419,3.0
361.0,-0.21126384,-0.24987625,-0.25743046,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.649287,-0.68382275,-0.5638481,-0.5782916,-0.5651038,-0.5782127,-0.64277375,-0.54668784,-0.55680996,-0.6119291,-0.5433057,-0.5502789,-0.5980605,-0.5412651,-0.53185165,-0.5837312,1.0732344,-0.3887328,-0.1795891,-0.32383215,-0.21125786,-0.09548267,-0.1287631,-0.018238435,-0.09281396,0.015331494,0.977001,1.0162427,0.9153834,0.8814396,0.043887716,1.1969706,-0.4741614,-0.55248153,-0.56508,-0.6706142,-0.651329,-0.68981814,-0.7425815,-0.87357575,-0.26361433,-0.31421566,-0.3100489,-0.20866498,-0.54935586,-0.5599368,-0.29191497,-0.5097221,-0.5675232,-0.5324687,3.0
362.0,-0.11941,-0.20839074,-0.049797874,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.46682942,-0.32849047,-0.49405774,-0.48762527,-0.523599,-0.49768183,-0.6153224,-0.5159407,-0.4972409,-0.59139794,-0.5184382,-0.5022245,-0.5814275,-0.52699655,-0.51349854,-0.5646651,-1.1004913,-0.89471644,-0.26604488,-0.43580657,-0.30599698,-0.6700493,-0.6089825,-0.54219717,-0.6919331,0.015331494,1.232909,1.2633854,1.1793889,1.1323483,0.057551987,1.1969706,-0.011569424,0.19760369,-0.34821704,-0.5552535,-0.60575277,-0.80984163,-0.68836564,-0.87357575,-0.3887091,-0.41595235,-0.36358538,-0.2969807,-0.54935586,-0.5599368,-0.37202635,-0.033030037,0.14039107,-0.41232216,3.0
363.0,0.15041067,0.023928119,0.05401844,-0.10457968,-0.43783268,-0.05724847,9.242437,-0.12103219,-0.010685578,0.026841884,-0.31958178,-0.3516258,-0.4198371,-0.41715097,-0.5604198,-0.42369914,-0.45752814,-0.5503355,-0.4562695,-0.45417005,-0.5481615,-0.44138527,-0.44008607,-0.52653277,-2.1423714,-1.3512459,-0.39572862,-0.6147222,-0.47125205,-1.0925827,-1.0892019,-1.1229993,-1.2393296,0.015331494,1.4120445,1.4975187,1.4169964,1.3700508,0.07121646,1.1969706,1.2632067,0.5409761,0.7564864,-0.43989277,-0.5146002,-1.0498887,-0.92330104,-1.0943977,-0.41372806,-0.3904343,-0.52452326,-0.3557542,-0.54935586,-0.5599368,-0.42591965,1.1587001,0.590882,0.84921587,1.0
364.0,0.05855684,0.21891004,0.8975258,-0.023714205,-0.43783268,0.022264624,0.054180622,1.3261704,0.26300067,-0.80226684,0.09916051,-0.6689579,-0.004789379,-0.63189995,0.01605772,-0.11622723,-0.5965226,-0.0781183,-0.19516087,-0.58231527,-0.16560236,-0.14174579,-0.5685579,-0.068945706,-0.13579099,-1.1043848,1.5088409,1.2857996,1.3723922,-1.112327,-1.4943881,-1.278704,-1.187607,-0.35077596,-1.5053045,-1.455169,-1.4606797,-1.4823807,-0.43436593,1.3356327,2.3979104,2.4045212,2.6304045,0.13691077,0.07789112,-0.68981814,-1.338956,0.06067085,1.7155519,1.719176,1.59263,1.5579603,-0.54935586,-0.5599368,1.6365873,2.1915326,2.4572015,2.8917062,2.0
365.0,0.15041067,-0.013408852,0.2162314,0.057151277,-0.43783268,-0.05724847,-0.11073251,2.131746,-0.10191433,-0.32849047,-0.18000099,-0.3516258,-0.27457038,-0.3903074,-0.3682606,-0.31608397,-0.39795908,-0.38608608,-0.33193207,-0.40611565,-0.41509748,-0.34150547,-0.40337986,-0.37400377,-0.20009203,-0.69730926,0.6646259,0.4587714,0.5924095,-0.5180161,-0.59147453,-0.44333678,-0.41823474,-0.35077596,-1.2749872,-1.2210358,-1.2362744,-1.2710897,-0.42070156,1.3356327,0.9618746,1.0477004,0.9242308,-0.32453206,-0.33229518,-0.5355021,-0.38114253,-0.41494554,0.38787928,0.37208772,0.4939831,0.46862945,-0.54935586,-0.5599368,0.21715714,0.76145667,0.8483054,0.7290694,2.0
366.0,-0.21126384,-0.09223132,0.16432323,-0.10457968,-0.43783268,-0.05724847,-0.11073251,-0.12103219,-0.5580582,-0.56537867,-0.5289529,-0.44229212,-0.523599,-0.4439946,-0.4231632,-0.5159407,-0.45752814,-0.42714843,-0.5184382,-0.47018823,-0.44836348,-0.49845946,-0.4767923,-0.4693344,-0.2387282,-0.20358703,0.33999294,0.16788146,0.30873054,0.11578481,0.018804494,0.11769389,0.18088397,-0.35077596,-1.0190792,-0.9738948,-1.0118688,-1.0201824,-0.42070156,1.3356327,-0.081017084,0.399849,0.50533324,-0.5552535,-0.4234477,-0.36403996,-0.5257183,-0.53384954,0.26245096,0.21931462,0.19904007,0.32122934,-0.54935586,-0.5599368,0.32421532,-0.1919274,0.14039107,0.24848348,3.0
367.0,-0.21126384,-0.2872132,-0.20552233,-0.10457968,-0.43783268,-0.05724847,-0.11073251,-0.12103219,-0.649287,-0.68382275,-0.5638481,-0.5782916,-0.5651038,-0.5513691,-0.5604198,-0.53131425,-0.53695357,-0.5503355,-0.530872,-0.5342608,-0.5481615,-0.52699655,-0.51349854,-0.52653277,-0.27727163,0.32732794,0.60020787,0.54822916,0.63977903,0.5383183,0.36896518,0.48594692,0.52354556,-0.35077596,-0.76317245,-0.7137454,-0.77426136,-0.80888975,-0.40703717,1.3356327,-0.42825523,-0.269116,-0.19715437,-0.6706142,-0.60575277,-0.26116228,-0.39921445,-0.44891813,0.48795524,0.49900663,0.46705064,0.46862945,-0.54935586,-0.5599368,0.51174897,-0.5097221,-0.37445566,-0.29217568,3.0
368.0,-0.21126384,-0.17105378,-0.15361418,-0.023714205,-0.43783268,-0.05724847,-0.11073251,-0.06840665,-0.5580582,-0.44693455,-0.42426735,-0.21562633,-0.35757995,-0.14871486,-0.0937475,-0.37757832,-0.21925189,-0.16024305,-0.40653452,-0.27797046,-0.2321344,-0.3843111,-0.2382018,-0.22147472,-0.20009203,0.8950265,0.46967664,0.3912216,0.5213552,0.8838481,0.811668,0.77758396,0.86620724,-0.35077596,-0.5072645,-0.4666042,-0.5234548,-0.55798244,-0.39337268,1.3356327,-0.05747553,0.46096706,0.68975943,-0.20917138,-0.10441393,-0.05540775,-0.0016316741,0.04368456,0.3378414,0.3465695,0.30644143,0.3507716,-0.54935586,-0.5599368,0.40469092,-0.27137607,0.07603528,0.30855677,3.0
369.0,-0.21126384,-0.20839074,-0.101706035,-0.023714205,-0.43783268,0.022264624,-0.11073251,0.03886851,-0.5580582,-0.21004635,-0.31958178,-0.07962683,-0.23306563,0.012346793,0.07096037,-0.28533676,-0.08025737,-0.057587136,-0.34436578,-0.16584343,-0.13233633,-0.34150547,-0.21984869,-0.22147472,0.095748246,1.3515563,0.21030936,0.07842359,0.19030663,0.980596,0.939226,0.9901332,1.0202972,-0.35077596,-0.2641525,-0.20645493,-0.25944906,-0.30707374,-0.3797084,1.3356327,0.05787823,0.58209187,0.63971406,-0.09381067,-0.013261439,0.20178582,0.2333039,0.2645067,0.03728035,-0.009341143,0.09196709,0.026739936,-0.54935586,-0.5599368,-0.02390559,-0.1919274,0.14039107,0.1884103,3.0
370.0,-0.3031177,-0.32455015,-0.30933863,-0.10457968,-0.43783268,-0.05724847,-0.11073251,-0.06840665,-0.74051577,-0.80226684,-0.5638481,-0.5782916,-0.523599,-0.52452546,-0.5604198,-0.5159407,-0.51709723,-0.52980435,-0.5184382,-0.51824266,-0.5315285,-0.51272804,-0.51349854,-0.52653277,0.66167116,1.4255328,0.1450437,0.011482472,0.14293714,1.000341,0.9942515,0.97036165,1.0202972,-0.35077596,-0.0082444735,0.0406862,-0.008642538,-0.05616509,-0.36604396,1.3356327,-0.70604587,-0.7347245,-0.56508,-0.6706142,-0.5601765,0.49327138,0.30559164,0.2645067,-0.063129134,-0.11107797,-0.06897064,-0.032033537,-0.54935586,-0.5599368,0.083152585,-0.66861945,-0.6962349,-0.5324687,3.0
371.0,-0.3031177,-0.32455015,-0.36124676,-0.10457968,2.3560183,-0.13503303,-0.11073251,-0.17568181,2.1788049,2.158836,1.8788152,1.8696989,2.3402305,2.3477411,2.2670653,2.4357896,2.4216435,2.385624,2.1548169,2.1567879,2.1297524,2.198296,2.1844096,2.1427255,0.8932103,1.2403871,0.08062574,-0.05545876,0.07242113,0.92333734,0.9942515,0.93081766,0.9340931,-0.35077596,0.24766366,0.30083412,0.24216552,0.2079486,-0.3523796,1.3356327,-0.7990351,-0.8558493,-0.7161426,2.0980425,1.7642125,2.2764795,2.456154,2.302863,-0.16320497,-0.18729647,-0.1760436,-0.14989151,1.6195505,3.1101089,-0.104381196,-0.7480681,-0.76059073,-0.65261513,3.0
372.0,-0.3031177,-0.32455015,-0.36124676,-0.10457968,2.3560183,-0.13503303,-0.11073251,-0.17568181,1.8138899,1.8035034,2.2975574,2.2776976,1.9874396,1.9719306,1.9101982,1.8515929,1.8458093,1.7902195,2.0304792,2.0286427,1.9966885,1.9271935,1.9091129,1.8757994,0.9831763,0.72214216,-0.1795891,-0.36886534,-0.23494267,0.72984,0.6816083,0.6218802,0.729358,-0.35077596,0.5035717,0.54797524,0.50617117,0.45885727,-0.3523796,1.3356327,-0.753129,-0.75472677,-0.7161426,1.6365998,2.1743987,2.190748,2.0947149,2.0480683,-0.4640995,-0.44147056,-0.4440543,-0.44438082,1.6195505,3.1101089,-0.42591965,-0.66861945,-0.6962349,-0.65261513,3.0
373.0,-0.25719076,-0.2872132,-0.25743046,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.649287,-0.68382275,-0.5638481,-0.5782916,-0.523599,-0.5513691,-0.5878711,-0.5159407,-0.53695357,-0.5503355,-0.5184382,-0.5342608,-0.5481615,-0.5412651,-0.5502048,-0.5646651,1.0346912,0.14218198,-0.20077923,-0.41329002,-0.25862747,0.36654004,0.31143895,0.36978704,0.3866964,-0.35077596,0.7594797,0.8081245,0.7569779,0.70976603,-0.3387152,1.3356327,-0.6836813,-0.7347245,-0.6994608,-0.6706142,-0.60575277,0.21893202,0.07065649,0.19656153,-0.41372806,-0.41595235,-0.39051783,-0.38529643,-0.54935586,-0.5599368,-0.4525021,-0.58917075,-0.6962349,-0.5925419,3.0
374.0,-0.21126384,-0.24987625,-0.25743046,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.5580582,-0.68382275,-0.5638481,-0.5782916,-0.5651038,-0.5782127,-0.64277375,-0.54668784,-0.55680996,-0.6119291,-0.5433057,-0.5502789,-0.5980605,-0.5412651,-0.53185165,-0.5837312,1.0732344,-0.42551678,-0.20077923,-0.41329002,-0.28231218,-0.11325205,-0.18628933,-0.038010888,-0.127296,-0.35077596,1.0153878,1.0552658,1.0209851,0.9738796,-0.32505074,1.3356327,-0.4741614,-0.55248153,-0.56508,-0.6706142,-0.651329,-0.7069644,-0.7425815,-0.87357575,-0.31365225,-0.36525193,-0.36358538,-0.23820724,-0.54935586,-0.5599368,-0.3454439,-0.5097221,-0.5675232,-0.5324687,3.0
375.0,-0.11941,-0.20839074,0.0021102638,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.46682942,-0.32849047,-0.49405774,-0.48762527,-0.523599,-0.49768183,-0.6153224,-0.5159407,-0.4972409,-0.59139794,-0.5184382,-0.5022245,-0.5814275,-0.51272804,-0.51349854,-0.5646651,-1.6407493,-0.91923904,-0.28808266,-0.52526444,-0.37705126,-0.7095378,-0.6089825,-0.5990416,-0.7253374,-0.35077596,1.2712942,1.3154149,1.2717915,1.2247882,-0.31138647,1.3356327,-0.011569424,0.23760833,-0.36489877,-0.5552535,-0.60575277,-0.80984163,-0.7064376,-0.85658944,-0.43874702,-0.46698862,-0.39051783,-0.2969807,-0.54935586,-0.5599368,-0.42591965,-0.033030037,0.14039107,-0.41232216,3.0
376.0,0.19633758,0.06541364,0.05401844,-0.10457968,-0.43783268,-0.05724847,11.553313,-0.12103219,0.080543175,0.026841884,-0.2846866,-0.3516258,-0.39908475,-0.41715097,-0.5604198,-0.42369914,-0.43767178,-0.5503355,-0.44383577,-0.45417005,-0.5481615,-0.42711675,-0.44008607,-0.52653277,-2.1423714,-1.3761773,-0.41776636,-0.68166345,-0.5186216,-1.112327,-1.1267195,-1.2193877,-1.2738112,-0.35077596,1.4248393,1.5365413,1.4961984,1.4624907,-0.297722,1.3356327,1.4256434,0.6020942,0.9742762,-0.43989277,-0.5146002,-1.1013277,-0.9594449,-1.1113839,-0.43874702,-0.44147056,-0.55145574,-0.32652298,-0.54935586,-0.5599368,-0.47944862,1.3175975,0.6552378,1.0895089,1.0
377.0,0.30426586,1.8389192,2.507976,-0.048347067,-0.15844756,-0.036333073,-0.09055785,-0.090064086,0.20826344,0.50061816,-0.18698005,0.2150387,-0.3243761,0.07408711,0.073705465,-0.36527944,-0.06238664,-0.053480893,-0.39658752,-0.1498253,-0.14231615,-0.36276558,-0.08293444,-0.07180558,-0.09984169,-1.4763113,1.3757669,1.2332811,1.3812201,-2.6958408,-2.8725185,-2.8975368,-2.7198863,-0.71688354,-1.5717734,-1.5698303,-1.5121589,-1.5404265,-0.8123798,1.466675,2.3922603,1.3121748,1.2770503,0.356096,0.14169787,-1.4271058,-0.8148694,-0.7376852,2.5904484,2.959861,2.5541513,2.1704485,-0.115574576,0.24747322,2.8287954,3.025744,1.7621584,1.3298019,2.0
378.0,0.1188359,0.2948285,1.0526015,0.062500834,0.06506051,0.036092997,-0.08674895,1.5921317,0.3359837,0.109752744,0.14801377,0.011039472,0.007662078,-0.04670912,0.032528542,-0.09777893,-0.13784084,-0.07606521,-0.17775363,-0.20268516,-0.15229598,-0.10750129,-0.13560788,-0.07504685,-0.1276375,-1.067601,1.5200293,1.3043606,1.3700236,-0.99780893,-1.3718317,-1.0933416,-1.0604559,-0.71688354,-1.4896277,-1.4223187,-1.4457856,-1.4686007,-0.80084705,1.466675,2.3677773,2.3764071,2.630868,0.102302484,0.091563955,-0.65552574,-0.2727107,0.17957525,1.8851137,1.8574439,1.6680737,1.6532729,0.23145041,-0.009429971,1.7599298,2.0882494,2.4443305,2.8977134,2.0
379.0,-0.025259808,-0.13247226,0.041690223,-0.078578316,-0.35401714,-0.06450836,-0.08633039,-0.13014047,-0.31174052,-0.32849047,-0.42426735,-0.38789234,-0.47171807,-0.41983536,-0.45335966,-0.4759693,-0.4198011,-0.46205142,-0.48611048,-0.42854106,-0.46998638,-0.46350154,-0.4142082,-0.44016325,-0.19249444,-0.6588905,0.4218717,0.24109074,0.3990556,-0.504195,-0.596477,-0.35189152,-0.36004725,-0.71688354,-1.2355686,-1.1684746,-1.1894085,-1.2233729,-0.7893143,1.466675,0.6381779,0.70332795,0.5367505,-0.43989277,-0.4234477,-0.5869407,-0.34499866,-0.41494554,0.14329393,0.09880873,0.25760162,0.266343,-0.37584335,-0.3397341,-0.072609656,0.41982743,0.48147702,0.33258602,3.0
380.0,-0.19920802,-0.22374038,-0.20422463,-0.032049567,-0.4098942,0.009300535,-0.08331674,-0.063144095,-0.58542687,-0.57722306,-0.53593194,-0.4604254,-0.5173733,-0.46815386,-0.46708533,-0.5082539,-0.47142762,-0.47231704,-0.510978,-0.4797991,-0.4799662,-0.49845946,-0.4865195,-0.48820987,-0.2388208,-0.16843791,0.14750178,-0.040123206,0.099497154,0.14737608,-0.071235925,0.11769389,0.20027994,-0.71688354,-0.98150945,-0.9146306,-0.93303144,-0.96837,-0.77778167,1.466675,-0.2668778,0.115261085,0.19977891,-0.5552535,-0.45990872,-0.36403996,-0.5257183,-0.53384954,-0.030404247,-0.056549743,-0.07255072,0.053203605,-0.50597775,-0.48653597,0.14094202,-0.334935,-0.10416111,-0.03986803,3.0
